title,label,link,file,Date-avail,tag
"Earnings Week Ahead: Advance Auto Parts, Home Depot, Nvidia and Ross Stores in Focus",0,https://finance.yahoo.com/news/earnings-week-ahead-advance-auto-082413488.html,,,
"Icahn Seeks to Topple Board at Southwest Gas, Name 10 Directors",0,https://finance.yahoo.com/news/icahn-seeks-topple-board-southwest-230000366.html,,,
Marathon Receives SEC Subpoena Related to 2020 Hardin Data Center Agreement; Shares Tumble,0,https://finance.yahoo.com/news/marathon-digital-receives-sec-subpoena-184035131.html,,,
Shopify stock downgraded on valuation concerns,0,https://finance.yahoo.com/m/32bdf4df-0710-3f18-82a5-1dfe862f0655/shopify-stock-downgraded-on.html,,,
"Analyst Report: Mizuho Financial Group, Inc.",0,https://finance.yahoo.com/research/reports/MS_0P00006SX4_AnalystReport_1636949350000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,,,
Notable Abcellera Biologics Insider Makes $990K Buy,0,https://finance.yahoo.com/news/notable-abcellera-biologics-insider-makes-163455097.html,,,
"Tesla’s Elon Musk Weighs In Again: First Taxation, Now Inflation",0,https://finance.yahoo.com/m/572e6f05-2265-346a-8bb8-69bf9e098ed1/tesla%E2%80%99s-elon-musk-weighs-in.html,,,
BMW and Audi May Have McLaren in Their Sights,0,https://finance.yahoo.com/news/bmw-audi-may-mclaren-sights-150321076.html,,,
Preview: What to Expect From Nvidia’s Q3 Earnings on Wednesday,0,https://finance.yahoo.com/news/preview-expect-nvidia-q3-earnings-123129571.html,,,
Tesla’s Elon Musk Doesn’t Care Why You Think He’s Selling Stock,0,https://finance.yahoo.com/m/97728ee5-bde7-38a2-a12e-71384717c777/tesla%E2%80%99s-elon-musk-doesn%E2%80%99t.html,,,
"Analyst Report: Group 1 Automotive, Inc.",0,https://finance.yahoo.com/research/reports/MS_0P000002IY_AnalystReport_1636930446000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,,,
China’s lithium companies are in an investment frenzy,0,https://finance.yahoo.com/m/f5e95cda-998b-389a-82cf-b65bea2bbeb4/china%E2%80%99s-lithium-companies-are.html,,,
Money for Nothing: How to Build a ‘Couch Potato’ Portfolio,0,https://finance.yahoo.com/news/money-nothing-build-couch-potato-175514029.html,,,
"Swedish EV maker Polestar is aiming for sales of 290,000 vehicles by the end of 2025",0,https://finance.yahoo.com/m/39995c2a-3b32-3eef-bd35-ddb184ab9b53/swedish-ev-maker-polestar-is.html,,,
"Luminar Pops, 'Best Positioned' Among Laser Stocks To Bring Self-Driving Cars To Market",0,https://finance.yahoo.com/m/4059d270-9df9-3ec4-9d94-cf70c1307e37/luminar-pops-best.html,,,
David Mercer: “$250-500k Bitcoin is entirely possible”,0,https://finance.yahoo.com/news/david-mercer-250-500k-bitcoin-132940492.html,,,
"Ethereum, Litecoin, and Ripple’s XRP – Daily Tech Analysis – November 15th, 2021",0,https://finance.yahoo.com/news/ethereum-litecoin-ripple-xrp-daily-002904319.html,,,
Boeing's stock would add nearly 50 points to the Dow after announcement of converted freighter orders,0,https://finance.yahoo.com/m/5610a96d-3fac-3e5b-871a-b05cb098d80f/boeing-s-stock-would-add.html,,,
Oatly shares sink after revenue warning,0,https://finance.yahoo.com/m/ef64b9a5-3d9f-357a-a688-e2891e8489ea/oatly-shares-sink-after.html,,,
WSJ Opinion: Joe Biden Discovers Inflation,0,https://finance.yahoo.com/video/wsj-opinion-joe-biden-discovers-153713493.html,,,
"Artificial Intelligence Stocks To Buy And Watch Span Chips, Software, Internet Plays",1,https://finance.yahoo.com/m/684c930d-1475-3adc-b013-ae604c056ebc/artificial-intelligence.html,,,
"5 Stocks To Watch For November 15, 2021",1,https://finance.yahoo.com/news/5-stocks-watch-november-15-085509682.html,nlp-517,15-Nov-21,bussiness
Cathie Wood's ARK sells most of remaining Zillow stake,0,https://finance.yahoo.com/m/2a1b432c-fea2-3030-baef-17b3ea8c3449/cathie-wood-s-ark-sells-most.html,,,
Why This Investor Thinks Qualcomm Shares Are Headed 'Well Above $200',0,https://finance.yahoo.com/news/why-investor-thinks-qualcomm-shares-183216376.html,,,
Huawei Recruits Smartphone Partners to Sidestep U.S. Sanctions,0,https://finance.yahoo.com/news/huawei-recruits-smartphone-partners-sidestep-030819926.html,,,
Jim Cramer Says This Stock Is 'Tough One',1,https://finance.yahoo.com/news/jim-cramer-says-stock-tough-124500013.html,nlp-518,15-Nov-21,bussiness
Dollar Tree Stock Is Gaining Because There’s Finally Hope for a Turnaround,0,https://finance.yahoo.com/m/cbf0620b-aa85-3c9f-ba52-b087d5d90717/dollar-tree-stock-is-gaining.html,,,
4 Stocks Insiders Are Buying,1,https://finance.yahoo.com/news/4-stocks-insiders-buying-115908452.html,nlp-519,15-Nov-21,bussiness
Paysafe Stock Gets a Price Target Cut. But This Analyst Sees Positive Catalysts.,0,https://finance.yahoo.com/m/446e97f1-3274-31d1-9468-a1f7c4cc1b67/paysafe-stock-gets-a-price.html,,,
These Are The 6 Best EV Stocks To Buy And Watch Now,1,https://finance.yahoo.com/m/122449e8-b87b-33a5-ae22-63ae3842e91b/these-are-the-6-best-ev.html,,,
"As Oil Prices Rise, Chevron Is Looking Like a Bargain",0,https://finance.yahoo.com/m/4d37d17e-49f5-33ea-968d-f10e725e9828/as-oil-prices-rise-chevron.html,,,
Lucid Air EV Sees 'Accelerating Reservations' As Lucid Motors Backs 2022 Production Goal,0,https://finance.yahoo.com/m/de464ec3-2c15-35ff-b512-eca8a6812520/lucid-air-ev-sees.html,,,
Dow Jones Lags As Boeing Takes Off; Tesla Falls As Elon Musk Explains This; Lucid Stock Pops On Reservations,0,https://finance.yahoo.com/m/748b7708-0bb6-3d54-8e7e-31d0eea2b01a/dow-jones-lags-as-boeing.html,,,
Shoppers Are Heading to Malls Again. These Stocks Are Good Bets.,0,https://finance.yahoo.com/m/62f13856-90c7-34bb-9b94-0edb3154fd71/shoppers-are-heading-to-malls.html,,,
"Bitcoin and Ethereum – Weekly Technical Analysis – November 15th, 2021",0,https://finance.yahoo.com/news/bitcoin-ethereum-weekly-technical-analysis-011753955.html,,,
Nvidia’s Proposed Deal for Arm Faces More Scrutiny. But Nothing Can Keep the Stock Down.,0,https://finance.yahoo.com/m/3b11e96c-57ea-310a-a648-0026cdcd2233/nvidia%E2%80%99s-proposed-deal-for.html,,,
IRA Contributions: Eligibility and Deadlines,0,https://finance.yahoo.com/m/64c45914-8971-3b1f-9332-f6d052bcb0af/ira-contributions-.html,,,
"'Invest in inflation': As costs soar, putting more money into stocks may be good for your 401(k)",0,https://finance.yahoo.com/news/invest-inflation-costs-soar-putting-135018132.html,,,
H.C. Wainwright Turns Bullish On Blink Charging,0,https://finance.yahoo.com/news/h-c-wainwright-turns-bullish-122803409.html,,,
Tesla drops below $1 trillion market cap,0,https://finance.yahoo.com/news/tesla-drops-below-1-trillion-market-cap-154047937.html,,,
Is Boeing Stock A Buy As The Dubai Airshow Takes Off?,0,https://finance.yahoo.com/m/b6b40801-1a87-32e8-a6df-b07fe5613dd7/is-boeing-stock-a-buy-as-the.html,,,
"Synopsys Stock Keeps Rising On Brisk Sales, Chip Shortage, Recent Acquisition: Stocks To Watch",0,https://finance.yahoo.com/m/e335088e-0d97-32a5-9e18-29c6d24fa71b/synopsys-stock-keeps-rising.html,,,
Palantir Stock Climbs on BigBear.ai Deal,0,https://finance.yahoo.com/news/palantir-stock-climbs-bigbear-ai-104123638.html,,,
"Shell ditches the Dutch, seeks move to London in overhaul",0,https://finance.yahoo.com/news/shell-proposes-single-share-structure-072633165.html,,,
Charles Schwab vs. TD Ameritrade,0,https://finance.yahoo.com/m/579643e1-bd10-3ec9-97c9-bd7bb3e74e65/charles-schwab-vs-td.html,,,
Burger King parent to buy Firehouse Subs for $1 billion as other brands drag,0,https://finance.yahoo.com/news/burger-king-parent-buy-firehouse-135510296.html,,,
Small-Cap Stocks Are in Line to Be Big Winners in 2022,0,https://finance.yahoo.com/m/c26e30c6-ecd7-3d4b-8946-3a910b8f0f43/small-cap-stocks-are-in-line.html,,,
Thyssenkrupp Pushes Ahead With IPO of $5.7 Billion Hydrogen Unit,0,https://finance.yahoo.com/news/thyssenkrupp-pushes-ahead-ipo-5-161629790.html,,,
QUOTES - Reaction to Shell scrapping dual share structure,0,https://finance.yahoo.com/news/instant-view-reaction-shell-scrapping-084437998.html,,,
Apple offers $30 million to settle off-the-clock bag search controversy,0,https://finance.yahoo.com/news/apple-offers-30-million-to-settle-off-the-clock-bag-search-controversy-084819770.html,,,
20 Stocks Moving in Monday's Pre-Market Session,1,https://finance.yahoo.com/news/20-stocks-moving-mondays-pre-112650133.html,nlp-520,15-Nov-21,bussiness
"As Zillow shutters its homebuying service, Redfin expands its own",0,https://finance.yahoo.com/m/2df46b18-9a07-3e6c-9988-b62922f3262b/as-zillow-shutters-its.html,,,
Hedge Funds Have Turned Lawsuit Bets Into a $39 Billion Industry,0,https://finance.yahoo.com/news/hedge-funds-turned-lawsuit-bets-090000893.html,,,
Inflation Has Run Hot for a Long Time. The Fed Knows It.,0,https://finance.yahoo.com/m/7f2d5ed9-69b1-3ffb-9ab7-72d4afee2eec/inflation-has-run-hot-for-a.html,,,
4 Stocks Insiders Are Selling,1,https://finance.yahoo.com/news/4-stocks-insiders-selling-123651995.html,nlp-521,15-Nov-21,bussiness
"CNBC's Final Trades: Visa, FedEx, Nordstrom And This Auto Major That's Valued Better Than Peers",0,https://finance.yahoo.com/news/cnbcs-final-trades-visa-fedex-123929939.html,,,
Target Breaks Out Before Q3 Results; Walmart Earnings Due Tuesday,0,https://finance.yahoo.com/m/4b2cee74-bc2f-3d58-9e89-25e932cc5b2d/target-breaks-out-before-q3.html,,,
Crypto Miner Marathon to Sell $500 Million of Bonds to Buy More Bitcoin,0,https://finance.yahoo.com/news/crypto-miner-marathon-sell-500-154638832.html,,,
Rivian Eyes Major Expansion Projects On Heels Of Monster IPO,0,https://finance.yahoo.com/m/bf535b2f-2878-3e98-aa22-bd40990d856c/rivian-eyes-major-expansion.html,,,
Where's the wasabi? 7-Eleven is sued over snack mix,0,https://finance.yahoo.com/news/wheres-wasabi-7-eleven-sued-155339432.html,,,
Marijuana ETFs Blaze Higher,0,https://finance.yahoo.com/news/marijuana-etfs-blaze-higher-154500767.html,,,
Casper Soars After White Knight Rescues It From Fumbled IPO,0,https://finance.yahoo.com/news/casper-soars-white-knight-rescues-155024792.html,,,
401(k) vs. Pension Plan: What’s the Difference?,0,https://finance.yahoo.com/m/c807fb68-8729-386d-b52f-3f3d28520ecb/401-k-vs-pension-plan-.html,,,
Shell Stock Is Rising. The Company Is Moving Its HQ and Changing Its Name.,0,https://finance.yahoo.com/m/e2cccb5c-34df-3676-bbba-0af725fe8cdc/shell-stock-is-rising-the.html,,,
Why Boeing Shares Are Taking Off Today,0,https://finance.yahoo.com/news/why-boeing-shares-taking-off-145136357.html,,,
EUR/USD Price Forecast – Euro Gives Up Early Gains,0,https://finance.yahoo.com/news/eur-usd-price-forecast-euro-144934555.html,,,
2 big unknowns loom large over the 2022 housing market,1,https://finance.yahoo.com/news/2-big-unknowns-loom-large-133000910.html,nlp-522,15-Nov-21,bussiness
"Dow Jones Rallies Ahead Of Biden, Xi Meeting; Tesla Skids, Rivian Reverses",0,https://finance.yahoo.com/m/787a0105-3102-3cdc-8c64-ff62cbb946ca/dow-jones-rallies-ahead-of.html,,,
"Occidental's oil production, drilling pace rise in Colorado as prices and profit return",0,https://finance.yahoo.com/m/e9630b97-0670-382c-b196-8a9da40866bc/occidental-s-oil-production-.html,,,
Casper stock rockets after buyout deal for a 94% premium,0,https://finance.yahoo.com/m/481c7978-87e4-3325-8c08-4e290d9e69f6/casper-stock-rockets-after.html,,,
U.S. Marijuana Stocks Give Up Gains After GOP Reform Bill Announced,0,https://finance.yahoo.com/m/aac928e8-0e8e-399d-b72d-a24eebe9a6de/u-s-marijuana-stocks-give-up.html,,,
"Cathie Wood strongly disputes Jack Dorsey’s ‘hyperinflation’ warning, but they agree on one asset class — in any market environment",0,https://finance.yahoo.com/news/cathie-wood-strongly-disputes-jack-140700556.html,,,
Pfizer’s Big Gamble Is Paying Off. Its Stock Is a Good Long-Term Bet.,0,https://finance.yahoo.com/m/6ea54e62-67cc-3967-b72b-74275feca4b8/pfizer%E2%80%99s-big-gamble-is-paying.html,,,
"After Losing Their Jobs During the Pandemic, This Couple Needs a New Financial Path",0,https://finance.yahoo.com/m/37e1fe70-1e05-37af-880f-6592fc9e5c46/after-losing-their-jobs.html,,,
"Market Digest: AMGN, DIS, EOG, AVGO, IGT, W",0,https://finance.yahoo.com/research/reports/ARGUS_31389_MarketSummary_1636960874000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,,,
"China satisfied with Boeing 737 MAX changes, seeks industry feedback - document",0,https://finance.yahoo.com/news/china-satisfied-boeing-737-max-020709529.html,,,
How to Protect Your Portfolio From the Inflation Storm,0,https://finance.yahoo.com/m/d37d83fe-6488-31bd-9255-f353759b7a50/how-to-protect-your-portfolio.html,,,
I fought the Fed and the Fed won,0,https://finance.yahoo.com/news/fought-fed-fed-won-075510070.html,,,
Daily – Vickers Top Insider Picks for 11/15/2021,0,https://finance.yahoo.com/research/reports/ARGUS_31387_InsiderActivity_1636959208000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,,,
Samsung's Lee visits U.S ahead of likely $17 billion chip plant decision-media,0,https://finance.yahoo.com/news/samsungs-lee-visits-u-ahead-001548662.html,,,
Elizabeth Warren’s War on Accounting,0,https://finance.yahoo.com/m/12e16ae6-2472-3f0a-8184-5c7032c94188/elizabeth-warren%E2%80%99s-war-on.html,,,
The Great Resignation could get worse if companies aren’t careful,0,https://finance.yahoo.com/news/great-resignation-could-worse-companies-063449423.html,,,
U.S Mortgage Rates Hit Reverse and Return to sub-3%,0,https://finance.yahoo.com/news/u-mortgage-rates-hit-reverse-013433759.html,,,
Splunk stock on track for worst day in almost a year after CEO exit,0,https://finance.yahoo.com/m/25383d35-d627-3e09-9e38-7800cac3e7e8/splunk-stock-on-track-for.html,,,
Daily – Vickers Top Buyers & Sellers for 11/15/2021,0,https://finance.yahoo.com/research/reports/ARGUS_31388_TopBottomInsiderActivity_1636959208000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,,,
"Earnings Week Ahead: Advance Auto Parts, Home Depot, Nvidia and Ross Stores in Focus",0,https://finance.yahoo.com/news/earnings-week-ahead-advance-auto-082413488.html,,,
"Icahn Seeks to Topple Board at Southwest Gas, Name 10 Directors",0,https://finance.yahoo.com/news/icahn-seeks-topple-board-southwest-230000366.html,,,
Marathon Receives SEC Subpoena Related to 2020 Hardin Data Center Agreement; Shares Tumble,0,https://finance.yahoo.com/news/marathon-digital-receives-sec-subpoena-184035131.html,,,
Biden to propose 20-year ban on new oil drilling near Native American site in New Mexico,0,https://www.cnn.com/2021/11/15/politics/biden-drilling-ban/index.html,,,
Biden set to sign infrastructure bill into law today,0,https://www.cnn.com/2021/11/15/politics/biden-signing-ceremony-infrastructure-bill-white-house/index.html,,,
"Congress returns today with government funding, debt ceiling, economic bill looming",0,https://www.cnn.com/2021/11/15/politics/congress-debt-ceiling-government-funding-build-back-better-act/index.html,,,
"Biden to sign order to address 'epidemic' of missing, murdered Native Americans",0,https://www.cnn.com/2021/11/15/politics/biden-missing-native-americans-order/index.html,,,
Here's how Elon Musk's fortune has benefited from taxpayer help,0,https://www.cnn.com/2021/11/14/investing/elon-musk-wealth-taxpayer-support/index.html,,,
'I keep forgetting you're still alive:' Elon Musk trolls Bernie Sanders on Twitter,0,https://www.cnn.com/2021/11/14/business/elon-musk-bernie-sanders-tweet/index.html,,,
US opens probe into Tesla's Autopilot over emergency vehicle crashes,0,https://www.cnn.com/2021/11/13/tech/tesla-autopilot-emergency-crashes/index.html,,,
Using an LLC for Estate Planning,0,https://finance.yahoo.com/m/95fc6fe5-8b7c-30d2-a98c-173f927ff401/using-an-llc-for-estate.html,,,
"'Sesame Street' encourages COVID-19 vaccines for kids with special: 'It will help keep me, my friends, my neighbors, my abuela all healthy'",0,https://www.yahoo.com/lifestyle/sesame-street-abcs-covid-vaccines-kids-194239587.html,,,
"Time is running out for Calif. students who need first COVID shot to attend school, Okla. school district fires teachers who wouldn't mask up",0,https://www.yahoo.com/lifestyle/california-students-need-first-covid-19-shot-attend-school-oklahoma-school-district-fires-teachers-masks-180909854.html,,,
These American-made KN95-style masks are on sale — grab 10 for $15 at Amazon,0,https://www.yahoo.com/lifestyle/breatheze-masks-sale-163335575.html,,,
Large noggin? Head on over for these great deals on XL face masks,1,https://www.yahoo.com/lifestyle/best-face-masks-big-heads-211603540.html,nlp-523,4-Nov-21,lifestyle
Disagree with your co-parent about getting your young child the COVID vaccine? Here's what experts say.,1,https://www.yahoo.com/lifestyle/parents-split-kids-covid-vaccine-190913514.html,nlp-524,3-Nov-21,lifestyle
"Take 1 Cup Before Bed, Watch Your Body Fat Melt",0,https://beap.gemini.yahoo.com/mbclk?bv=1.0.0&es=ottenLMGIS_GvULxsGlWPTKESyk_rPb9pBF_3RjDHomupnrsp55VHn4eV3mdrSQuaN2_1hFgfNFfSRLlv5CnBkLtq5h6v1WRcKttrg7PEB8ekBYuf5nqL6a32qUcQeDfjmRAj6Pr3scC8nsgEEd34VxW951L87yBHKypQZdqr49GQ3fLOn9crrUfrNATmBDrQs7z.6cEVlFLsuyxX5B1c7BM3eVHNn0gp1tO7.b9QvSorF.9QpDoPfP.P0Izpw9kFGo0NJ5b_UtEIaThz2WFCxUvdpuOv5JcG3_FCDlxEYjvLBEhis9yDeimoknR1LPAlnPo4pznDEay8uNU3AxN13kCayDqGKDbuJF7Zl7f07YFPZlSOL.jWG2sZb8q5S7L2FikrEIqFElPCUkIbvmlnRarWt51MweIs3IHUpxwglCZCOkUJShjb2D8FKhxaeWG_bW5qAUv166Pk2KNqA9z47TM8Uh09J1P6BlVoM2VF.3R0yaspbPbczwo8na8CQHEQoy0kFzYPuDmBNN8xVQBFC3I6X6._v9ckPzTHT5FCur7HV3EPXpab0JmoQBFNfj_CXas6M8045iQjxzSSwYZ40yVGsQ.kKBBpttiw3TApuSO3p6ntwClhLHBeJiTK7mUGS0E4ERQwYp9uwLVP5A3AyrYPtrG8gItWOnrTxxJsnQnXRHy.TIU_o_rIfupxROsyTJvHHnVOnyXqej6z27HLDFAixqv7uZ2xDIDE6s5CwnrgDm1txW2QPBldOqSxMKh1WxeUevf3pfxkfvzwTqIr.laAE3DwQy3ot3V3Yk6KhV8IPYN1mULY3V9INqx2F9M_Ialq3DNyZ9Vs9uHVxIWdFx9K0OyZJ1jwuo6.EEY0fQg5xbfP_35AyZv.edOa0hwppnRtyQ4017CATvRF.og.gB5vDql8dvCU62zu9SQ6thBUSs5lojyg22v7FdKWx0J.lAxrb_4OOBcrfT2KrZuLVBoYVWHHygAmA--,,,
"School districts close Thanksgiving week for mental health, Maryland reports over 10,000 student COVID cases since start of school year",0,https://www.yahoo.com/lifestyle/school-districts-close-thanksgiving-week-mental-health-maryland-10000-student-covid-cases-school-year-151743909.html,,,
Parents plan celebrations once Pfizer vaccine is approved for kids ages 5 to 11: 'We're going to Disney World',0,https://www.yahoo.com/lifestyle/parents-plan-celebrations-pfizer-vaccine-kids-5-11-170938282.html,,,
"7 items every COVID-conscious family needs to fight cold and flu season, according to medical experts",1,https://www.yahoo.com/lifestyle/flu-season-covid-19-prevention-180317705.html,nlp-525,25-Oct-21,lifestyle
"Miami private school asks vaccinated students to stay home for 30 days, Tennessee school gets 'anti-COVID entry tunnels'",0,https://www.yahoo.com/lifestyle/miami-private-school-vaccinated-students-stay-home-30-days-tennessee-school-anti-covid-entry-tunnels-193629141.html,,,
COVID-19 and kids: Experts hopeful vaccinations in children 5-11 'will help curb' cases following worst month for infections,0,https://www.yahoo.com/lifestyle/covid-19-kids-september-worst-month-infections-experts-hopeful-vaccinations-213752505.html,,,
Way more uniquely “you” home styles,0,https://beap.gemini.yahoo.com/mbclk?bv=1.0.0&es=1iI2GRAGIS_irATGdh.G3F1hgqEMuOdMHeEFR6NzMaSjT5oaqCnz8cNz0w7UmUqq9dxCmVjCVJE7jLqYZ737Fw6erhFoFvg4y35FQiSMLx8SoZgp1uAna4BT_S95l1ewCJilaEp3Jg2O0TGZp64AP.GQ0lw776n6JYt_x8Za7RKxtqvwzvjkc_jAaAj1W4KqVRdV5kTARHJC.8rbTPjY0fxa2SyDnvcuZPSpvblMP2GNB1GG7qFXTB.lSzj8BK5NDSDG9aTwQCO6JVGyXOjcUIAobeRLGUyNTpaYofPo03tK7cg7l4P0jSBk7TxLcz_GeJY43xnCfceYpnGbLyiFLIOkkJsM_A9ghB32P00m8nCXB35W8Ibxicq7o5_nxJScum69XhqFMPD.wBlSC1n_JYGaoLZtcK1dX25p3Sb9uTCsrBJuwaMABd8npT8l52qY3igcQqiHhMixXtrKPpW3I7nknLoVbgFviercMCd.Z8Lbshv31e.V6FmJe7IegtWUjtlyZA4fVWbPNlTwDGFq7z3zUVQvr0pUMs1Jxbzl_3IRRQjVXrvX4dFzULniNCf2mgIcz3bc4tQXXJP9hb6MZjoFGDAdoJ4ymd1HLEhm54X995gKQTuq_kLUCI04ZQB5SmRahEv.3AzWE7yE9_LF7lki_7_WtQ5Un5jfygq7.4IQ7SoGXGajRvjgvHQDm2if6LRoyuOcfPB.W7eOt8cGZIPmSoSbHjcqyZrl3uvvq3v5FBtuf_5U.vbDTQO_lnX95lqKWvz74kLi7AyXC2soMp_5mFpjusfCrQwjci2wLvCNjRiIAVth4tPFYYmZC_ajfKCHX0YBdZxVx3FUNg9AFG4Ew1hoLlAOUqELHAK9fzuTDvTSbbNXTu1sj_piRiNmZLEw_UymEvRaIPI4HpaSat6aX7OKHuWblxMs4Ki39sBvlRbisRELFi5NYH4ET6VkGKuVWFyUFaTN7rL1Yh_Rm0Qp3AF91Vb6QORPhFXIUL0wweIBFH65mdRDUmW2QaBK7fINE1yOLuBJWS9DF45JaCE_D0J7VJ4eI.ZVcDFlJjOxOBWuEbhM2eKKxMfScbk1Ra1KagZe_RImwqfg7Q--,,,
Back in stock: Grab these celeb-loved $15 KN95 masks while you can,1,https://www.yahoo.com/lifestyle/evolvetogether-masks-235240244.html,nlp-526,18-Oct-21,lifestyle
Karl-Anthony Towns opens up about his mental health after losing his mom to COVID-19: ‘That day changed me as a man’,0,https://www.yahoo.com/lifestyle/karl-anthony-towns-mental-health-after-losing-his-mom-to-covid-19-220251874.html,,,
Stock up on KN95s after the updated CDC guidelines: These FDA-approved masks are on sale for under $2 a pop at Amazon,0,https://www.yahoo.com/lifestyle/kn95-masks-amazon-powecom-105049062.html,,,
Mom of 10-year-old who died of COVID warns pandemic 'is not over'; parents sue Wis. elementary schools after kids test positive,0,https://www.yahoo.com/lifestyle/mom-daughter-died-covid-pandemic-not-over-parents-sue-schools-kids-test-positive-182325191.html,,,
Brace yourself: The 'sexy vaccine' costume has arrived,1,https://www.yahoo.com/lifestyle/sexy-vaccine-costume-3wishes-covid-19-185017688.html,nlp-527,14-Oct-21,lifestyle
"TikTok doctor, mom of 4 answers COVID questions she gets asked the most by parents",0,https://www.yahoo.com/lifestyle/tik-tok-doctor-mom-answers-parents-covid-questions-164401340.html,,,
"Amazon's bestselling KN95 masks have 31,000+ perfect reviews and they're on sale — $20 for 20!",1,https://www.yahoo.com/lifestyle/hotodeal-kn95-mask-sale-183027436.html,nlp-528,14-Oct-21,lifestyle
Whoa! Amazon's wildly popular cotton masks are just $6 — for four!,1,https://www.yahoo.com/lifestyle/quality-durables-amazon-sale-120028045-103301518.html,nlp-529,8-Oct-21,lifestyle
'Will the baby be OK?' Pregnant women reflect on their COVID vaccine choices following CDC's 'urgent' warning,0,https://www.yahoo.com/lifestyle/pregnant-women-covid-vaccine-choices-cdc-urgent-warning-120054307.html,,,
Stock up on KN95s after the updated CDC guidelines: These FDA-approved masks are on sale for under $1 a pop at Amazon,1,https://www.yahoo.com/lifestyle/kn95-masks-amazon-powecom-100007948-113425559-115009570.html,nlp-530,4-Oct-21,lifestyle
How smart tech is supporting smallholders in South Africa,0,https://news.yahoo.com/smart-tech-supporting-smallholders-south-000259112.html,,,
Moderna offers NIH co-ownership of COVID vaccine patent,0,https://news.yahoo.com/moderna-offers-nih-co-ownership-232646081.html,,,
"A second person has been 'naturally' cured of HIV without medical intervention, scientists say",0,https://news.yahoo.com/second-person-naturally-cured-hiv-230058184.html,,,
NASA's Artemis moon program facing rising costs and delays,0,https://news.yahoo.com/nasas-artemis-moon-program-facing-222809449.html,,,
US anger at Russian anti-satellite missile test debris,0,https://news.yahoo.com/us-anger-russian-anti-satellite-211329451.html,,,
"New York City and 3 states offer COVID-19 booster shots to all adults, bypassing CDC guidance",1,https://news.yahoo.com/2-states-offer-covid-19-205504824.html,nlp-531,15-Nov-21,News
The gap between Republicans and Democrats on flu shots is 20 percentage-points bigger than it was pre-pandemic,0,https://news.yahoo.com/republicans-now-20-percentage-points-180651057.html,,,
U.S. blames Russia after satellite debris forces space station crew to take shelter,0,https://news.yahoo.com/satellite-debris-forces-space-station-173159796.html,,,
A space junk threat forced the crew of the International Space Station to take shelter,0,https://news.yahoo.com/space-junk-threat-forced-crew-171716769.html,,,
The longest lunar eclipse this century will happen early Friday morning. Here's how to see it.,0,https://news.yahoo.com/longest-lunar-eclipse-century-happen-114800970.html,,,
COP26: What was agreed at the Glasgow climate conference?,1,https://news.yahoo.com/cop26-glasgow-climate-conference-why-101900498.html,nlp-532,15-Nov-21,News
COP26: How might decisions at the climate summit change our lives?,0,https://news.yahoo.com/might-decisions-made-cop26-change-174843844.html,,,
Austria imposed a COVID-19 lockdown for unvaccinated people only,0,https://news.yahoo.com/austria-imposed-covid-19-lockdown-100013122.html,,,
'Watered-down hope': Experts wanted more from climate pact,0,https://news.yahoo.com/scientists-skeptical-alive-1-5-220252391.html,,,
Universities are using vaccine mandates and testing to pave the way to a new norm in the pandemic,0,https://news.yahoo.com/universities-using-vaccine-mandates-testing-173200815.html,,,
A Texas doctor who defended ivermectin as a treatment for COVID-19 and criticized vaccine mandates has been suspended,0,https://news.yahoo.com/texas-doctor-defended-ivermectin-treatment-170752156.html,,,
UN climate boss: 'Good compromise' beats no deal on warming,0,https://news.yahoo.com/un-climate-boss-good-compromise-161159480.html,,,
"White, Asian American patients found to be overrepresented in cancer trials, study says",0,https://news.yahoo.com/white-asian-american-patients-found-143510527.html,,,
Delta boss says climate change means flying will cost more,0,https://news.yahoo.com/delta-boss-says-climate-change-012843881.html,,,
Near-Earth asteroid may have come from the moon,0,https://news.yahoo.com/near-earth-asteroid-may-come-213135539.html,,,
'Hanging by a thread': Nations strike climate deal but crisis looms,0,https://news.yahoo.com/hanging-thread-nations-strike-climate-203300570.html,,,
COP26: Climate summit approaches 'moment of truth',0,https://news.yahoo.com/cop26-climate-talks-overtime-nations-215410876.html,,,
EXPLAINER: Why quitting coal is so hard,0,https://news.yahoo.com/explainer-why-quitting-coal-hard-162702012.html,,,
"Smaller bodies, longer wings: Birds in Amazon rainforest foretell climate change effects",0,https://news.yahoo.com/pristine-amazon-birds-show-signs-205945205.html,,,
SpaceX launches 53 Starlink satellites into orbit,0,https://news.yahoo.com/spacex-launches-53-starlink-satellites-154420215.html,,,
"Denmark spent over $150,000 to rid a beach of debris and seaweed, then dumped it in the water with a bulldozer",0,https://news.yahoo.com/denmark-spent-over-150-000-152715102.html,,,
Countries contributing the least to the climate crisis are feeling the worst of its effects,0,https://news.yahoo.com/countries-contributing-least-climate-crisis-152100531.html,,,
SpaceX launches 53 more Starlink satellites for internet constellation,0,https://news.yahoo.com/spacex-launches-53-more-starlink-135320844.html,,,
